Id,Numero,DataAjuizamento,IdClasse,IdAssunto,AnoEleicao
635742414,06000240520246070011,2024-05-0713:49:00.,{12553},{11778},0
635742415,06000222920246070013,2024-05-1600:00:00.,{12553},{11778},0
635742416,06000146720246070008,2024-05-1416:24:07.,{12553},{11778},0
635742417,06000104820246070002,2024-05-1013:58:45.,{12559},{11778},0
635742418,06000156120246070005,2024-05-2200:00:00.,{12559},{11778},0
635742419,06000213220246070017,2024-05-1500:00:00.,{12552},{11778},0
635742421,06000147620246070005,2024-05-0916:02:19.,{12559},{11778},0
635742423,06000179220246070017,2024-05-1500:00:00.,{12552},{11778},0
635742424,06000221420246070018,2024-05-0915:49:15.,{355},{11778},0
635742425,06000221720246070017,2024-05-1500:00:00.,{12552},{11778},0
635742426,06000258720246070011,2024-05-1010:56:36.,{355},{11778},0
635742427,06000275720246070011,2024-05-2210:02:57.,{355},{11778},2022
635742428,06000267220246070011,2024-05-1614:08:48.,{279},{11778},2022
635742429,06000425620246070001,2024-05-1500:00:00.,{319},{11778},0
635742430,06000442620246070001,2024-05-1600:00:00.,{279},{3628},0
635742431,06000284220246070011,2024-05-2200:00:00.,{355},{11778},0
635742434,06000434120246070001,2024-05-1510:38:27.,{310},{3628,3555},0
635742442,06001945420246070050,2024-05-0200:00:00.,{12553},{11778},0
635742446,06001040220246070000,2024-05-0200:00:00.,{261},{11778},2022
635742449,06003595220246000000,2024-05-2014:44:34.,{12552},{11778},0
635742463,06002092320246070050,2024-05-1517:03:18.,{12549},{11778},0
635742471,06001230820246070000,2024-05-1715:26:10.,{12553},{11778},0
635742475,06003214020246000000,2024-05-1514:54:44.,{12552},{11778},0
635742500,06003249220246000000,2024-05-1514:51:07.,{12552},{11778},0
635742513,06002075320246070050,2024-05-1400:00:00.,{12549},{11778},0
635742522,06000155220246070008,2024-05-1518:16:41.,{12553},{11778},0
638632711,00000016520166070019,2016-03-0911:28:18.,{279},{11778},0
638632712,00000029620156070015,2015-01-0817:52:27.,{11528},{11778},0
638632713,00000017320176070005,2016-12-0115:27:57.,{11531},{11778},0
638632714,00000020620186070011,2018-01-1616:36:56.,{241},{11778},0
638632716,00000023220156070004,2015-02-1210:00:18.,{12549},{11778},0
638632717,00000010820196070004,2019-01-1417:33:40.,{12549},{11778},0
638632718,00000021720156070009,2015-01-2815:07:11.,{12554},{11778},0
638632719,00000020520156070013,2015-01-2213:08:24.,{12550},{11778},0
638632721,00000023520156070003,2014-12-2316:36:57.,{272},{11778},0
638632726,00000014120156070006,2015-01-1916:35:22.,{241},{11778},0
638632727,00000022620156070006,2015-01-1916:35:16.,{12550},{11778},0
638632731,00000010220156070019,2015-01-1613:08:01.,{12553},{11778},0
638632732,00000019720186070018,2018-01-1714:03:02.,{12549},{11778},0
638632733,00000023820156070002,2015-03-1915:52:37.,{12549},{11778},0
638632734,00000024520196070019,2018-10-2416:49:27.,{272},{11472},0
638632736,00000038720156070013,2015-01-2213:09:01.,{12550},{11778},0
638632743,00000044220196070010,2019-02-0114:40:07.,{272},{11432},0
638632744,00000036320156070021,2015-02-0614:23:00.,{278},{11778},0
638632745,00000039820176070019,2017-02-0716:56:40.,{12549},{11778},0
638632746,00000036320196070008,2019-01-2216:38:44.,{12550},{11778},0
638632748,00000048720156070008,2015-01-1617:48:46.,{272},{11778},0
638632762,00000041120156070001,2015-01-3016:22:15.,{12551},{11778},0
638632766,00000038120156070015,2014-12-0216:39:15.,{1116},{11778},0
638632777,00000070420186070019,2018-02-0218:28:48.,{12562},{11778},0
638632787,00000077220166070019,2015-12-0914:27:29.,{11541},{11778},0
638632790,00000063520166070004,2016-02-0509:31:19.,{12549},{11778},0
638632793,00000092720156070003,2015-05-0414:51:41.,{11531},{11778},0
638632802,00000086320166070017,2016-06-1616:32:14.,{272},{11778},0
638632825,00000128720176070010,2015-07-0815:46:55.,{279},{11438},0
638632852,00000052220176070002,2017-02-1317:36:56.,{11531},{11778},0
638632855,00000168520166070002,2016-06-2316:40:44.,{11531},{11778},0
638632865,00000126620176070017,2016-05-3116:37:53.,{279},{11778},0
638632868,00000115320186070015,2018-03-0513:43:17.,{279},{11438},0
638633040,00000207620136070019,2013-06-1314:25:37.,{11541},{11778},0
638633058,00000103020166070018,2016-04-2015:03:40.,{12554},{11778},0
638633082,00000161220176070015,2014-01-3116:33:43.,{279},{11778},0
638633149,00000232720146070009,2014-06-1312:06:31.,{11528},{11778},0
638633370,00000438320176070018,2017-05-2917:06:48.,{12549},{11778},0
638633528,00000541520176070018,2017-09-1316:04:15.,{12549},{11778},0
638633639,00000334020156070008,2015-06-0818:00:03.,{11541},{11778},0
638633692,00000556520156070019,2015-06-0315:20:09.,{11541},{11778},0
638633693,00000521620156070018,2015-06-1118:40:53.,{11541},{11778},0
638634343,00001128620156070018,2015-06-1215:23:11.,{11541},{11778},0
638634417,06000138220196070000,2019-01-1600:00:00.,{241,11533},{11778},2018
638634419,00021064320146070000,2014-10-1513:17:15.,{11531},{11778},0
638634430,06000475720196070000,2019-02-0800:00:00.,{12553},{11778},0
638634431,06001319220186070000,2018-03-1600:00:00.,{12553},{11778},0
638634432,06002124120186070000,2018-05-0400:00:00.,{11548},{11778},0
638634433,06001197820186070000,2018-02-2700:00:00.,{221},{11778},0
638634443,06003308020196070000,2019-10-0400:00:00.,{12553},{11778},0
638634447,06001368020196070000,2019-04-1600:00:00.,{12553},{11778},0
638634448,06002453120186070000,2018-06-0500:00:00.,{12553},{11778},0
638634450,06002488320186070000,2018-06-0500:00:00.,{12559},{11778},0
638634471,06020103720186070000,2018-09-1200:00:00.,{11531},{11778},2018
638634502,06002248920176070000,2017-11-2300:00:00.,{12553},{11778},0
638634518,06022148120186070000,2018-09-1300:00:00.,{11531},{11778},2018
638634546,06022477120186070000,2018-09-1300:00:00.,{11531},{11778},2018
680402052,00000112320176070004,2017-03-2900:00:00.,{12549},{11778},0
680402053,00000242220176070004,2017-05-2300:00:00.,{12549},{11778},0
680402054,00000196320186070004,2018-05-1600:00:00.,{12549},{11778},0
680402055,00000057920186070004,2018-02-2000:00:00.,{12549},{11778},0
680402056,00000187820186070004,2018-05-1400:00:00.,{12549},{11778},0
680402057,00000233720176070004,2017-05-2200:00:00.,{12549},{11778},0
680402058,00000091920186070004,2018-04-1600:00:00.,{12549},{11778},0
680402059,00000120820176070004,2017-03-2900:00:00.,{12549},{11778},0
680402060,00000103820176070004,2017-03-2900:00:00.,{12549},{11778},0
680402061,00000049420186070004,2018-02-2000:00:00.,{12549},{11778},0
680402062,00000285920176070004,2017-06-0500:00:00.,{12549},{11778},0
680402063,00000086820176070004,2017-03-2100:00:00.,{12549},{11778},0
680402064,00000296120196070008,2019-05-1000:00:00.,{12549},{11778},0
680402065,00000294420176070004,2017-06-0500:00:00.,{12549},{11778},0
680402066,00000225220176070004,2017-05-2200:00:00.,{12549},{11778},0
680402070,00000346620176070004,2017-08-0900:00:00.,{12549},{11778},0
680402071,00000424320176070004,2017-12-0500:00:00.,{12549},{11778},0
680402072,06000161620246070015,2024-07-1109:58:06.,{12377},{11778},0
680402073,00000415820176070004,2017-10-2500:00:00.,{12549},{11778},0
680402074,06000102720246070009,2024-07-1109:48:07.,{12377},{11778},0
680402075,00000380620176070004,2017-08-3000:00:00.,{12549},{11778},0
680402076,06000265420246070017,2024-07-1109:57:04.,{12377},{11778},0
680402077,00000311420176070004,2017-06-1200:00:00.,{12549},{11778},0
680402078,06000126120246070020,2024-07-1109:53:02.,{12377},{11778},0
680402079,06000414120246070011,2024-07-3000:00:00.,{355},{11778},2024
680402080,06000110920246070010,2024-07-1109:51:07.,{12377},{11778},0
680402081,06000282120246070018,2024-07-1109:53:01.,{12377},{11778},0
680402082,06000164320246070006,2024-07-1109:49:54.,{12377},{11778},0
680402083,06000710920246070001,2024-07-0900:00:00.,{12560},{11778},0
680402084,06000232920246070008,2024-07-1109:51:04.,{12377},{11778},0
680402085,06000102420246070010,2024-07-0800:00:00.,{12560},{11778},0
680402086,06000113020246070003,2024-07-0400:00:00.,{332},{3533},2022
680402087,06000806820246070001,2024-07-1700:00:00.,{1727},{11778},0
680402088,06000199820246070005,2024-07-1109:48:02.,{12377},{11778},0
680402089,06000182520246070002,2024-07-1100:00:00.,{12560},{11778},0
680402090,06000147920246070004,2024-07-0500:00:00.,{12560},{11778},0
680402091,06000093920246070010,2024-07-2500:00:00.,{1304},{11778},0
680402092,06000111220246070009,2024-07-2500:00:00.,{355},{11778},0
680402093,06000125820246070021,2024-07-1109:56:04.,{12377},{11778},0
680402094,06000224420246070008,2024-07-0800:00:00.,{12560},{11778},0
680402095,06000178620246070019,2024-07-1700:00:00.,{1304},{11778},0
680402096,06000108820246070021,2024-07-1900:00:00.,{11542},{11778},0
680402097,06000327320246070013,2024-07-1100:00:00.,{279},{11778},2022
680402098,06000197120246070014,2024-07-2300:00:00.,{1304},{11778},0
680402099,06000366620226070018,2024-07-0112:36:48.,{14209},{11778},0
680402100,06000139720246070003,2024-07-1110:01:11.,{12377},{11778},0
680402101,06000156420246070004,2024-07-1109:49:03.,{12377},{11778},0
680402102,06000121520246070003,2024-07-0800:00:00.,{12560},{11778},0
680402103,06000151920246070019,2024-07-0900:00:00.,{12560},{11778},0
680402104,06000117320246070021,2024-07-0900:00:00.,{12560},{11778},0
680402105,06000351620246070017,2024-07-2200:00:00.,{12552},{11778},0
680402106,06000248120246070018,2024-07-1000:00:00.,{1304},{11778},0
680402107,06000129420246070009,2024-07-2700:00:00.,{12554},{11778},2024
680402108,06000353420246070011,2024-07-0500:00:00.,{12560},{11778},0
680402109,06000370420246070011,2024-07-1109:52:00.,{12377},{11778},0
680402110,06000405620246070011,2024-07-2910:42:23.,{11528},{3628},0
680402111,06000208320246070005,2024-07-1100:00:00.,{12560},{11778},0
680402112,06000117620246070020,2024-07-0500:00:00.,{12560},{11778},0
680402113,06000369820246070017,2024-07-2200:00:00.,{12552},{11778},0
680402114,06000282420246070017,2024-07-1800:00:00.,{12552},{11778},0
680402115,06000165520246070002,2024-07-1109:47:53.,{12377},{11778},0
680402116,06000147320246070006,2024-07-0100:00:00.,{355},{11778},0
680402117,06000300620246070013,2024-07-0500:00:00.,{12560},{11778},0
680402118,06000361920246070011,2024-07-1109:51:03.,{12377},{11778},0
680402119,06000164920246070004,2024-07-1500:00:00.,{279},{11778},0
680402120,06000160420246070019,2024-07-1109:54:03.,{12377},{11778},0
680402121,06000290920246070017,2024-07-1800:00:00.,{12552},{11778},0
680402122,06000138820246070006,2024-07-1900:00:00.,{1304},{11778},0
680402123,06000174020246070002,2024-07-1109:52:06.,{12377},{11778},0
680402124,06000273620246070018,2024-07-1109:47:51.,{12377},{11778},0
680402125,06000273920246070017,2024-07-1800:00:00.,{12552},{11778},0
680402126,06000155820246070006,2024-07-0800:00:00.,{12560},{11778},0
680402127,06000309120246070017,2024-07-1800:00:00.,{12552},{11778},0
680402128,06000266620246070013,2024-07-1500:00:00.,{1304},{11778},0
680402129,06000265120246070018,2024-07-0500:00:00.,{12560},{11778},0
680402131,06000290620246070018,2024-07-1900:00:00.,{355},{11778},0
680402132,06000388620246070011,2024-07-1111:56:39.,{11528},{3628},0
680402137,06000318820246070013,2024-07-1110:13:14.,{12377},{11778},0
680402140,06000256620246070018,2024-07-0400:00:00.,{12248},{11778},0
680402151,06000737620246070001,2024-07-1109:46:55.,{12377},{11778},0
680402152,06000859020246070001,2024-07-2311:22:27.,{329},{3568,3628},0
680402154,06000867520246070001,2024-07-2300:00:00.,{261},{11778},2024
680402155,06000685420246070001,2024-07-0100:00:00.,{335},{11778},2018
680402159,06000798320246070001,2024-07-1700:00:00.,{1727},{11778},0
680402161,06001716420246070000,2024-07-0311:51:07.,{14208},{11778},2024
680402167,06001829320246070000,2024-07-3100:00:00.,{261},{11778},2022
680402168,06002723520236070001,2024-07-0815:12:10.,{14209},{11778},0
680402172,06000840820246070001,2024-07-2218:43:01.,{307},{11778},0
680402173,06130223320246000000,2024-07-1900:00:00.,{12552},{11778},0
680402174,06001777120246070000,2024-07-2314:10:13.,{14208},{11778},2024
680402183,06001707920246070000,2024-07-0300:00:00.,{261},{11778},0
680402192,06128880620246000000,2024-07-1900:00:00.,{12552},{11778},0
680402202,06000378320246070017,2024-07-2200:00:00.,{12552},{11778},0
680402203,06001811120246070000,2024-07-2400:00:00.,{11539},{11778},0
680402205,06001837820246070000,2024-07-3100:00:00.,{261},{11778},0
680402209,06001672720246070000,2024-07-0206:49:55.,{12377},{11778},0
680402211,06128932820246000000,2024-07-1900:00:00.,{12552},{11778},0
680402217,06129002020246000000,2024-07-1900:00:00.,{12552},{11778},0
680402220,06129496120246000000,2024-07-1900:00:00.,{12552},{11778},0
681623393,06000484220196070000,2019-02-1100:00:00.,{12552},{11778},0
681623395,06000423520196070000,2019-02-0700:00:00.,{12552},{11778},0
681623396,06000215920196070000,2019-01-2500:00:00.,{12552},{11778},0
681623397,06000103020196070000,2019-01-1100:00:00.,{12559},{11778},2018
681623398,06000357720186070000,2018-01-1100:00:00.,{12559},{11778},2014
681623399,06000123420186070000,2018-01-0900:00:00.,{12559},{11778},2014
681623401,00000682120156070001,2015-06-0515:20:21.,{11541},{11428},0
681623402,06000544920196070000,2019-02-1300:00:00.,{12559},{11778},2018
681623403,06000010520186070000,2018-01-0800:00:00.,{12559},{11778},2014
681623406,06000224420196070000,2019-01-2500:00:00.,{12552},{11778},0
681623408,06000129720196070000,2019-01-1500:00:00.,{12559},{11778},2018
681623409,06000302120196070000,2019-01-3100:00:00.,{12559},{11778},2018
681623411,06000519420196070000,2019-02-1100:00:00.,{12552},{11778},0
681623412,06000163720196070000,2019-01-1800:00:00.,{12552},{11778},0
681623416,06000902820186070000,2018-01-2500:00:00.,{12559},{11778},0
681623418,06000972020186070000,2018-01-2500:00:00.,{12559},{11778},2014
681623419,06000885820186070000,2018-01-2400:00:00.,{12559},{11778},2014
681623420,06000980520186070000,2018-01-2500:00:00.,{12559},{11778},2014
681623421,06000998720186070000,2018-01-2500:00:00.,{12559},{11778},0
681623422,06000850620186070000,2018-01-2400:00:00.,{12559},{11778},2014
681623424,06000938020186070000,2018-01-2500:00:00.,{12559},{11778},0
681623425,06001007220186070000,2018-01-2500:00:00.,{12559},{11778},0
681623426,06001015720186070000,2018-01-2500:00:00.,{12559},{11778},0
681623427,06000911320186070000,2018-01-2500:00:00.,{12559},{11778},2014
681623428,06000825120186070000,2018-01-2300:00:00.,{12552},{11778},0
681623430,06001024220186070000,2018-01-2500:00:00.,{12559},{11778},0
681623431,06000877320186070000,2018-01-2400:00:00.,{12559},{11778},2014
681623432,06000963520186070000,2018-01-2500:00:00.,{12559},{11778},0
681623433,06000842120186070000,2018-01-2400:00:00.,{12559},{11778},2014
681623437,06001032720186070000,2018-01-2500:00:00.,{12559},{11778},0
681623439,06001041220186070000,2018-01-2500:00:00.,{12559},{11778},0
681623442,06001093420186070000,2018-01-2600:00:00.,{12552},{11778},0
681623451,06001059420186070000,2018-01-2500:00:00.,{12559},{11778},0
681623453,06001344720186070000,2018-03-1600:00:00.,{12552},{11778},0
681623455,06001137120186070000,2018-02-1400:00:00.,{12552},{11778},0
681623464,06001405420186070000,2018-03-2600:00:00.,{12559},{11778},2014
681623471,06001838820186070000,2018-04-2700:00:00.,{12552},{11778},0
684079546,00000239820136070999,2013-04-2418:24:09.,{12549},{11778},0
